budget,assignment_policy,precision_mean,precision_std,recall_mean,recall_std,discovery_rate_mean,discovery_rate_std,total_distance_mean,total_distance_std,mean_distance_mean,mean_distance_std,workload_imbalance_mean,workload_imbalance_std,assigned_locations_mean,assigned_locations_std,escalations_discovered_mean,escalations_discovered_std
0.05,RISK_DISTANCE_WORKLOAD_ASSIGNMENT,0.25196694743796194,0.017894633354174946,0.0962566844919786,0.004366291876618859,0.00904977375565611,0.0004105060738701487,543.1623347267729,77.92346734164859,7.5587488569661625,0.6770533471408735,0.4532243197736512,0.0432422143847827,71.75,6.80073525436772,18.0,0.8164965809277257
0.05,RISK_ONLY_ASSIGNMENT,0.25196694743796194,0.017894633354174946,0.0962566844919786,0.004366291876618859,0.00904977375565611,0.0004105060738701487,640.6066921877698,104.78645527613519,8.923053010065956,1.1645986552146255,0.43350824387574277,0.020604776259176727,71.75,6.80073525436772,18.0,0.8164965809277257
0.1,RISK_DISTANCE_WORKLOAD_ASSIGNMENT,0.20880449110999147,0.018414859991524788,0.06543624161073826,0.0028150016537176583,0.007448433919022154,0.00032042417601522625,1174.3307154513172,216.14430855253946,8.296645297560064,0.953281278261394,0.35470726998208546,0.015142423431272607,140.75,11.176612486199321,29.25,1.2583057392117916
0.1,RISK_ONLY_ASSIGNMENT,0.20880449110999147,0.018414859991524788,0.06543624161073826,0.0028150016537176583,0.007448433919022154,0.00032042417601522625,1361.7539880020602,164.78201984995212,9.652801931361571,0.4674758733975033,0.3802499005864237,0.02350879646896342,140.75,11.176612486199321,29.25,1.2583057392117916
0.2,RISK_DISTANCE_WORKLOAD_ASSIGNMENT,0.2090772827268625,0.011806524524281973,0.06976112920738328,0.005121596705785346,0.008180544945250827,0.0006005844876532092,2827.923120629037,325.59578766690106,9.175349628651503,0.551680472422916,0.30313904719224916,0.01715926831863448,307.5,18.520259177452136,64.25,4.716990566028303
0.2,RISK_ONLY_ASSIGNMENT,0.2090772827268625,0.011806524524281973,0.06976112920738328,0.005121596705785346,0.008180544945250827,0.0006005844876532092,3121.5892231418875,369.48336540513395,10.126856908228032,0.6329587523338178,0.31160559169721125,0.017913335590445764,307.5,18.520259177452136,64.25,4.716990566028303
